session_id,user_id,activity,activity_datetime
20241027-00000077,20230816-00000812,landing_page,2024-10-27 20:19:49.000000000
20241027-00000077,20230816-00000812,product_view,2024-10-27 20:20:04.798355386
20241027-00000078,20230924-00000989,landing_page,2024-10-27 20:26:44.000000000
20241027-00000079,20230809-00000784,landing_page,2024-10-27 20:34:12.000000000
20241027-00000080,20230308-00000241,landing_page,2024-10-27 20:40:03.000000000
20241027-00000080,20230308-00000241,product_view,2024-10-27 20:42:09.458626171
20241027-00000081,20231031-00001132,landing_page,2024-10-27 20:51:23.000000000
20241027-00000082,20240209-00001439,landing_page,2024-10-27 21:08:02.000000000
20241027-00000083,20231119-00001207,landing_page,2024-10-27 21:09:35.000000000
20241027-00000083,20231119-00001207,product_view,2024-10-27 21:09:52.156419998
20241027-00000083,20231119-00001207,add_to_cart,2024-10-27 21:13:17.825854706
20241027-00000084,20230101-00000012,landing_page,2024-10-27 21:21:12.000000000
20241027-00000085,20230527-00000527,landing_page,2024-10-27 21:30:54.000000000
20241027-00000085,20230527-00000527,product_view,2024-10-27 21:35:39.994212820
20241027-00000085,20230527-00000527,add_to_cart,2024-10-27 21:42:21.657861710
20241027-00000085,20230527-00000527,checkout,2024-10-27 21:47:44.251346417
20241027-00000085,20230527-00000527,paid,2024-10-27 22:18:39.513604791
20241027-00000086,20240319-00001517,landing_page,2024-10-27 21:59:10.000000000
20241027-00000086,20240319-00001517,product_view,2024-10-27 22:00:37.679304268
20241027-00000087,20230508-00000461,landing_page,2024-10-27 22:03:06.000000000
20241027-00000088,20230423-00000410,landing_page,2024-10-27 22:32:43.000000000
20241027-00000088,20230423-00000410,product_view,2024-10-27 22:33:28.082776307
20241027-00000089,20240527-00001644,landing_page,2024-10-27 22:34:14.000000000
20241027-00000090,20230312-00000250,landing_page,2024-10-27 22:36:03.000000000
20241027-00000091,20230221-00000195,landing_page,2024-10-27 22:50:17.000000000
20241027-00000092,20230317-00000270,landing_page,2024-10-27 22:58:36.000000000
20241027-00000093,20231018-00001080,landing_page,2024-10-27 23:02:08.000000000
20241027-00000094,20231231-00001362,landing_page,2024-10-27 23:17:01.000000000
20241027-00000095,20231030-00001128,landing_page,2024-10-27 23:21:17.000000000
20241027-00000096,20240226-00001466,landing_page,2024-10-27 23:21:48.000000000
20241027-00000097,20230803-00000752,landing_page,2024-10-27 23:26:37.000000000
20241027-00000098,20230711-00000676,landing_page,2024-10-27 23:28:19.000000000
20241027-00000099,20230324-00000298,landing_page,2024-10-27 23:39:34.000000000
20241027-00000100,20230908-00000913,landing_page,2024-10-27 23:39:59.000000000
20241027-00000100,20230908-00000913,product_view,2024-10-27 23:40:41.651797907
20241027-00000101,20240124-00001413,landing_page,2024-10-27 23:43:18.000000000
20241027-00000101,20240124-00001413,product_view,2024-10-27 23:44:28.291457079
20241027-00000101,20240124-00001413,add_to_cart,2024-10-27 23:48:37.019025539
20241027-00000102,20240320-00001520,landing_page,2024-10-27 23:44:07.000000000
20241027-00000102,20240320-00001520,product_view,2024-10-27 23:46:19.630492723
20241027-00000102,20240320-00001520,add_to_cart,2024-10-27 23:51:53.527230183
20241027-00000102,20240320-00001520,checkout,2024-10-27 23:57:19.205923740
20241027-00000102,20240320-00001520,paid,2024-10-28 00:20:21.460474492
20241027-00000103,20240420-00001572,landing_page,2024-10-27 23:51:36.000000000
20241027-00000104,20230525-00000520,landing_page,2024-10-27 23:52:54.000000000
20241028-00000001,20230907-00000909,landing_page,2024-10-28 05:11:08.000000000
20241028-00000002,20231207-00001277,landing_page,2024-10-28 05:50:55.000000000
20241028-00000002,20231207-00001277,product_view,2024-10-28 05:51:37.057971007
20241028-00000003,20230101-00000039,landing_page,2024-10-28 06:30:42.000000000
20241028-00000003,20230101-00000039,product_view,2024-10-28 06:30:47.264510800
20241028-00000003,20230101-00000039,add_to_cart,2024-10-28 06:58:54.886676100
20241028-00000003,20230101-00000039,checkout,2024-10-28 07:06:10.589767137
20241028-00000003,20230101-00000039,paid,2024-10-28 07:09:50.273581678
20241028-00000004,20240201-00001426,landing_page,2024-10-28 09:36:19.000000000
20241028-00000005,20241012-00001939,landing_page,2024-10-28 10:32:29.000000000
20241028-00000005,20241012-00001939,product_view,2024-10-28 10:36:02.910332261
20241028-00000005,20241012-00001939,add_to_cart,2024-10-28 10:38:06.027250244
20241028-00000006,20230624-00000614,landing_page,2024-10-28 10:47:46.000000000
20241028-00000007,20230412-00000375,landing_page,2024-10-28 11:04:02.000000000
20241028-00000007,20230412-00000375,product_view,2024-10-28 11:04:58.299191163
20241028-00000008,20230212-00000163,landing_page,2024-10-28 12:10:02.000000000
20241028-00000009,20240827-00001851,landing_page,2024-10-28 12:51:30.000000000
20241028-00000010,20230831-00000877,landing_page,2024-10-28 12:51:43.000000000
20241028-00000010,20230831-00000877,product_view,2024-10-28 12:54:50.237868286
20241028-00000011,20240910-00001881,landing_page,2024-10-28 12:51:44.000000000
20241028-00000011,20240910-00001881,product_view,2024-10-28 12:52:38.889678860
20241028-00000012,20230416-00000388,landing_page,2024-10-28 13:03:42.000000000
20241028-00000012,20230416-00000388,product_view,2024-10-28 13:04:19.381689854
20241028-00000013,20230114-00000085,landing_page,2024-10-28 13:57:39.000000000
20241028-00000013,20230114-00000085,product_view,2024-10-28 13:58:19.403616876
20241028-00000014,20240904-00001864,landing_page,2024-10-28 14:56:03.000000000
20241028-00000014,20240904-00001864,product_view,2024-10-28 14:56:43.453817548
20241028-00000014,20240904-00001864,add_to_cart,2024-10-28 14:58:12.882393885
20241028-00000015,20230801-00000745,landing_page,2024-10-28 15:09:35.000000000
20241028-00000015,20230801-00000745,product_view,2024-10-28 15:10:20.005785086
20241028-00000016,20241028-00001970,landing_page,2024-10-28 15:10:34.000000000
20241028-00000016,20241028-00001970,product_view,2024-10-28 15:12:57.438817053
20241028-00000016,20241028-00001970,add_to_cart,2024-10-28 15:18:30.832925911
20241028-00000016,20241028-00001970,checkout,2024-10-28 15:21:44.496049488
20241028-00000016,20241028-00001970,paid,2024-10-28 15:23:14.782088195
20241028-00000017,20230511-00000474,landing_page,2024-10-28 15:24:19.000000000
20241028-00000018,20230101-00000021,landing_page,2024-10-28 15:55:08.000000000
20241028-00000018,20230101-00000021,product_view,2024-10-28 16:00:02.988173775
20241028-00000018,20230101-00000021,add_to_cart,2024-10-28 16:11:09.054781803
20241028-00000019,20231106-00001160,landing_page,2024-10-28 15:58:44.000000000
20241028-00000020,20230910-00000921,landing_page,2024-10-28 16:29:56.000000000
20241028-00000020,20230910-00000921,product_view,2024-10-28 16:31:22.785532475
20241028-00000020,20230910-00000921,add_to_cart,2024-10-28 16:37:38.760429336
20241028-00000020,20230910-00000921,checkout,2024-10-28 16:43:13.614365259
20241028-00000020,20230910-00000921,paid,2024-10-28 16:43:54.657535264
20241028-00000021,20231130-00001244,landing_page,2024-10-28 16:32:12.000000000
20241028-00000021,20231130-00001244,product_view,2024-10-28 16:32:19.845122593
20241028-00000022,20230214-00000172,landing_page,2024-10-28 16:43:17.000000000
20241028-00000022,20230214-00000172,product_view,2024-10-28 16:43:28.119567869
20241028-00000023,20240913-00001886,landing_page,2024-10-28 17:10:17.000000000
20241028-00000023,20240913-00001886,product_view,2024-10-28 17:10:39.797052668
20241028-00000023,20240913-00001886,add_to_cart,2024-10-28 17:12:08.177302194
20241028-00000023,20240913-00001886,checkout,2024-10-28 17:16:21.981276300
20241028-00000023,20240913-00001886,paid,2024-10-28 17:26:20.184343222
20241028-00000024,20230101-00000005,landing_page,2024-10-28 17:28:57.000000000
20241028-00000024,20230101-00000005,product_view,2024-10-28 17:30:36.620489563
20241028-00000025,20230311-00000247,landing_page,2024-10-28 17:28:58.000000000
20241028-00000025,20230311-00000247,product_view,2024-10-28 17:31:20.985186345
20241028-00000026,20230219-00000189,landing_page,2024-10-28 17:42:53.000000000
20241028-00000026,20230219-00000189,product_view,2024-10-28 17:43:00.887008329
20241028-00000027,20241014-00001942,landing_page,2024-10-28 18:28:17.000000000
20241028-00000028,20240305-00001487,landing_page,2024-10-28 20:03:49.000000000
20241028-00000029,20231115-00001191,landing_page,2024-10-28 20:36:41.000000000
20241028-00000030,20230816-00000814,landing_page,2024-10-28 21:06:07.000000000
20241028-00000031,20231229-00001349,landing_page,2024-10-28 21:07:02.000000000
20241028-00000032,20230325-00000306,landing_page,2024-10-28 21:58:06.000000000
20241028-00000033,20230627-00000625,landing_page,2024-10-28 22:40:27.000000000
20241028-00000033,20230627-00000625,product_view,2024-10-28 22:42:42.665344241
20241028-00000034,20230520-00000505,landing_page,2024-10-28 22:49:36.000000000
20241028-00000035,20240821-00001834,landing_page,2024-10-28 23:11:05.000000000
20241028-00000036,20240130-00001424,landing_page,2024-10-28 23:21:34.000000000
20241028-00000037,20230418-00000396,landing_page,2024-10-28 23:30:46.000000000
20241028-00000038,20230310-00000245,landing_page,2024-10-28 23:34:06.000000000
20241028-00000038,20230310-00000245,product_view,2024-10-28 23:35:27.253461008
20241029-00000001,20231021-00001092,landing_page,2024-10-29 03:34:17.000000000
20241029-00000001,20231021-00001092,product_view,2024-10-29 03:35:20.676276195
20241029-00000001,20231021-00001092,add_to_cart,2024-10-29 03:44:31.923152428
20241029-00000001,20231021-00001092,checkout,2024-10-29 03:54:57.939502006
20241029-00000001,20231021-00001092,paid,2024-10-29 03:56:12.728433373
20241029-00000002,20231107-00001162,landing_page,2024-10-29 05:38:56.000000000
20241029-00000003,20240826-00001847,landing_page,2024-10-29 06:03:29.000000000
20241029-00000003,20240826-00001847,product_view,2024-10-29 06:03:59.415345188
20241029-00000004,20230410-00000363,landing_page,2024-10-29 08:02:59.000000000
20241029-00000005,20230924-00000989,landing_page,2024-10-29 08:05:35.000000000
20241029-00000005,20230924-00000989,product_view,2024-10-29 08:05:44.731092999
20241029-00000005,20230924-00000989,add_to_cart,2024-10-29 08:11:04.884352528
20241029-00000005,20230924-00000989,checkout,2024-10-29 08:16:47.504601516
20241029-00000006,20230805-00000769,landing_page,2024-10-29 08:29:18.000000000
20241029-00000007,20240310-00001496,landing_page,2024-10-29 09:01:57.000000000
20241029-00000008,20230429-00000437,landing_page,2024-10-29 09:36:57.000000000
20241029-00000009,20230511-00000475,landing_page,2024-10-29 10:15:56.000000000
20241029-00000010,20230618-00000589,landing_page,2024-10-29 10:47:24.000000000
20241029-00000010,20230618-00000589,product_view,2024-10-29 10:49:16.317482211
20241029-00000010,20230618-00000589,add_to_cart,2024-10-29 10:57:59.664042955
20241029-00000011,20230710-00000674,landing_page,2024-10-29 10:49:00.000000000
20241029-00000011,20230710-00000674,product_view,2024-10-29 10:53:26.279533375
20241029-00000011,20230710-00000674,add_to_cart,2024-10-29 10:54:27.542639934
20241029-00000011,20230710-00000674,checkout,2024-10-29 10:57:35.316726454
20241029-00000012,20231112-00001183,landing_page,2024-10-29 11:21:54.000000000
20241029-00000013,20231228-00001344,landing_page,2024-10-29 11:59:37.000000000
20241029-00000013,20231228-00001344,product_view,2024-10-29 12:18:24.832655869
20241029-00000013,20231228-00001344,add_to_cart,2024-10-29 12:19:39.973241384
20241029-00000013,20231228-00001344,checkout,2024-10-29 12:28:54.260055869
20241029-00000013,20231228-00001344,paid,2024-10-29 12:29:00.245349877
20241029-00000014,20231105-00001151,landing_page,2024-10-29 12:05:18.000000000
20241029-00000014,20231105-00001151,product_view,2024-10-29 12:06:11.385583521
20241029-00000015,20231030-00001128,landing_page,2024-10-29 12:51:30.000000000
20241029-00000016,20231230-00001356,landing_page,2024-10-29 12:51:39.000000000
20241029-00000017,20240817-00001823,landing_page,2024-10-29 13:08:58.000000000
20241029-00000017,20240817-00001823,product_view,2024-10-29 13:09:23.245324446
20241029-00000017,20240817-00001823,add_to_cart,2024-10-29 13:46:26.857131844
20241029-00000017,20240817-00001823,checkout,2024-10-29 13:58:55.170909514
20241029-00000017,20240817-00001823,paid,2024-10-29 14:07:25.280331910
20241029-00000018,20241018-00001948,landing_page,2024-10-29 13:15:26.000000000
20241029-00000018,20241018-00001948,product_view,2024-10-29 13:20:44.862022985
20241029-00000018,20241018-00001948,add_to_cart,2024-10-29 13:25:34.395038873
20241029-00000018,20241018-00001948,checkout,2024-10-29 13:30:48.990693812
20241029-00000018,20241018-00001948,paid,2024-10-29 14:14:18.961908677
20241029-00000019,20230518-00000497,landing_page,2024-10-29 13:15:42.000000000
20241029-00000020,20231119-00001208,landing_page,2024-10-29 13:19:43.000000000
20241029-00000020,20231119-00001208,product_view,2024-10-29 13:21:23.750809213
20241029-00000021,20240330-00001539,landing_page,2024-10-29 13:21:34.000000000
20241029-00000021,20240330-00001539,product_view,2024-10-29 13:23:30.932803327
20241029-00000022,20240330-00001538,landing_page,2024-10-29 13:32:37.000000000
20241029-00000022,20240330-00001538,product_view,2024-10-29 13:33:12.478932142
20241029-00000022,20240330-00001538,add_to_cart,2024-10-29 13:43:31.617838303
20241029-00000023,20230531-00000539,landing_page,2024-10-29 14:08:26.000000000
20241029-00000023,20230531-00000539,product_view,2024-10-29 14:09:06.203638434
20241029-00000023,20230531-00000539,add_to_cart,2024-10-29 14:10:39.705462808
20241029-00000023,20230531-00000539,checkout,2024-10-29 14:16:13.694009408
20241029-00000023,20230531-00000539,paid,2024-10-29 14:19:28.688912988
20241029-00000024,20240203-00001428,landing_page,2024-10-29 14:18:40.000000000
20241029-00000025,20241008-00001930,landing_page,2024-10-29 14:28:37.000000000
20241029-00000025,20241008-00001930,product_view,2024-10-29 14:29:14.180985796
20241029-00000026,20240905-00001869,landing_page,2024-10-29 14:34:28.000000000
20241029-00000027,20231110-00001172,landing_page,2024-10-29 14:39:44.000000000
20241029-00000028,20230816-00000814,landing_page,2024-10-29 15:01:37.000000000
20241029-00000028,20230816-00000814,product_view,2024-10-29 15:02:25.866155482
20241029-00000029,20230820-00000838,landing_page,2024-10-29 15:40:41.000000000
20241029-00000030,20231118-00001204,landing_page,2024-10-29 15:44:11.000000000
20241029-00000030,20231118-00001204,product_view,2024-10-29 15:45:31.544057989
20241029-00000030,20231118-00001204,add_to_cart,2024-10-29 16:06:33.263224633
20241029-00000030,20231118-00001204,checkout,2024-10-29 16:12:45.628346825
20241029-00000030,20231118-00001204,paid,2024-10-29 16:23:47.173668985
20241029-00000031,20240709-00001733,landing_page,2024-10-29 15:53:13.000000000
20241029-00000032,20240430-00001586,landing_page,2024-10-29 15:54:49.000000000
20241029-00000033,20240520-00001629,landing_page,2024-10-29 16:02:49.000000000
20241029-00000033,20240520-00001629,product_view,2024-10-29 16:03:28.189890714
20241029-00000033,20240520-00001629,add_to_cart,2024-10-29 16:15:40.518138140
20241029-00000033,20240520-00001629,checkout,2024-10-29 16:21:42.461023958
20241029-00000033,20240520-00001629,paid,2024-10-29 16:27:17.353671887
20241029-00000034,20230726-00000724,landing_page,2024-10-29 16:13:45.000000000
20241029-00000034,20230726-00000724,product_view,2024-10-29 16:35:45.787781000
20241029-00000035,20240328-00001534,landing_page,2024-10-29 17:19:34.000000000
20241029-00000035,20240328-00001534,product_view,2024-10-29 17:22:41.077012606
20241029-00000036,20230308-00000241,landing_page,2024-10-29 17:38:47.000000000
20241029-00000036,20230308-00000241,product_view,2024-10-29 17:51:17.464737287
20241029-00000037,20230912-00000931,landing_page,2024-10-29 18:05:32.000000000
20241029-00000037,20230912-00000931,product_view,2024-10-29 18:08:48.977525721
20241029-00000038,20240618-00001684,landing_page,2024-10-29 18:35:24.000000000
20241029-00000038,20240618-00001684,product_view,2024-10-29 18:38:01.711264356
20241029-00000038,20240618-00001684,add_to_cart,2024-10-29 19:00:53.130641117
20241029-00000039,20240511-00001609,landing_page,2024-10-29 18:59:15.000000000
20241029-00000040,20240115-00001391,landing_page,2024-10-29 19:09:30.000000000
