session_id,user_id,trx_id,date,total_price
20241102-00000015,20231105-00001151,20241102-00003517,2024-11-02 09:20:47.009663219,1797400
20241102-00000022,20240126-00001415,20241102-00003518,2024-11-02 10:34:37.478365725,273100
20241102-00000024,20240203-00001428,20241102-00003519,2024-11-02 11:08:42.611986859,610600
20241102-00000036,20231112-00001182,20241102-00003520,2024-11-02 13:20:02.869503146,72400
20241102-00000045,20230423-00000412,20241102-00003521,2024-11-02 14:43:32.930163638,120300
20241102-00000051,20230806-00000774,20241102-00003522,2024-11-02 16:22:14.861490579,517500
20241102-00000056,20230307-00000239,20241102-00003523,2024-11-02 16:53:45.651198985,179600
20241102-00000057,20230710-00000670,20241102-00003524,2024-11-02 17:40:09.323633772,815400
20241102-00000064,20230708-00000664,20241102-00003525,2024-11-02 19:15:08.188617545,1316800
20241102-00000067,20230623-00000609,20241102-00003526,2024-11-02 19:26:55.002569696,137200
20241102-00000074,20240401-00001542,20241102-00003527,2024-11-02 20:48:13.163587468,344200
20241102-00000080,20240911-00001883,20241102-00003528,2024-11-02 22:04:02.847975323,427100
20241102-00000083,20230411-00000370,20241102-00003529,2024-11-02 21:33:20.196803444,57500
20241102-00000086,20240308-00001491,20241102-00003530,2024-11-02 23:34:03.662150903,416600
20241102-00000090,20240223-00001461,20241102-00003531,2024-11-02 22:23:26.505050819,79500
20241102-00000109,20231115-00001191,20241103-00003532,2024-11-03 00:30:21.777457070,219000
20241103-00000005,20230131-00000132,20241103-00003533,2024-11-03 08:29:23.510736556,399500
20241103-00000022,20240701-00001710,20241103-00003534,2024-11-03 11:50:09.394680562,1152400
20241103-00000023,20231021-00001092,20241103-00003535,2024-11-03 11:35:22.522303906,1421900
20241103-00000026,20240622-00001693,20241103-00003536,2024-11-03 11:59:31.472498696,161400
20241103-00000044,20231028-00001118,20241103-00003537,2024-11-03 15:01:03.586202514,73100
20241103-00000045,20230806-00000774,20241103-00003538,2024-11-03 15:11:55.327684490,632500
20241103-00000074,20230723-00000714,20241103-00003539,2024-11-03 21:02:01.231888037,452500
20241103-00000081,20230910-00000920,20241103-00003540,2024-11-03 21:59:12.511740641,283500
20241103-00000087,20240101-00001368,20241103-00003541,2024-11-03 23:07:46.487114130,384000
20241104-00000002,20231119-00001207,20241104-00003542,2024-11-04 06:40:12.831152872,475300
20241104-00000003,20230101-00000011,20241104-00003543,2024-11-04 09:28:59.489994649,497400
20241104-00000013,20231105-00001155,20241104-00003544,2024-11-04 11:34:27.483372573,70400
20241104-00000014,20240928-00001909,20241104-00003545,2024-11-04 12:36:35.139989794,1626200
20241104-00000038,20231206-00001274,20241104-00003546,2024-11-04 21:38:52.796907753,336800
20241104-00000043,20230723-00000714,20241104-00003547,2024-11-04 22:51:03.955121427,484100
20241105-00000002,20240617-00001680,20241105-00003548,2024-11-05 05:10:27.489900532,767200
20241105-00000004,20230418-00000399,20241105-00003549,2024-11-05 08:10:31.340737196,1012300
20241105-00000005,20240826-00001847,20241105-00003550,2024-11-05 08:06:51.290909634,196000
20241105-00000015,20240330-00001537,20241105-00003551,2024-11-05 11:49:52.772244871,320300
20241105-00000016,20240426-00001580,20241105-00003552,2024-11-05 11:30:53.047585181,339900
20241105-00000035,20230208-00000157,20241105-00003553,2024-11-05 19:36:40.296112873,371000
20241105-00000036,20231230-00001359,20241105-00003554,2024-11-05 20:15:32.659800189,449800
20241105-00000042,20240730-00001767,20241105-00003555,2024-11-05 22:51:56.838072969,209700
20241106-00000007,20240820-00001832,20241106-00003556,2024-11-06 09:19:16.851887935,61100
20241106-00000014,20240509-00001601,20241106-00003557,2024-11-06 12:02:23.277733620,756300
20241106-00000017,20240929-00001911,20241106-00003558,2024-11-06 14:41:41.146605831,1210600
20241106-00000028,20230510-00000470,20241106-00003559,2024-11-06 20:53:07.889896018,150300
20241107-00000002,20230417-00000394,20241107-00003560,2024-11-07 05:40:14.425734669,123500
20241107-00000003,20230701-00000649,20241107-00003561,2024-11-07 05:15:25.971531801,544300
20241107-00000017,20230913-00000936,20241107-00003562,2024-11-07 13:33:26.659664360,771000
20241107-00000030,20230207-00000153,20241107-00003563,2024-11-07 21:54:32.678226929,332700
20241108-00000001,20240121-00001405,20241108-00003564,2024-11-08 06:33:27.470436659,2288400
20241108-00000005,20240303-00001481,20241108-00003565,2024-11-08 07:32:23.565283796,1066300
20241108-00000008,20230111-00000073,20241108-00003566,2024-11-08 09:27:20.461173172,712700
20241108-00000011,20240316-00001508,20241108-00003567,2024-11-08 10:03:02.125592523,526900
20241108-00000021,20231107-00001161,20241108-00003568,2024-11-08 12:10:30.053034903,403900
20241108-00000027,20230226-00000214,20241108-00003569,2024-11-08 14:53:58.969590060,399800
20241108-00000031,20240831-00001859,20241108-00003570,2024-11-08 15:21:53.721531743,148800
20241108-00000039,20230805-00000759,20241108-00003571,2024-11-08 17:44:43.321456137,475600
20241108-00000050,20240825-00001845,20241108-00003572,2024-11-08 20:03:19.186452564,124200
20241108-00000054,20230222-00000198,20241108-00003573,2024-11-08 21:11:50.704468714,90400
20241109-00000002,20231224-00001332,20241109-00003574,2024-11-09 06:03:00.994578337,459400
20241109-00000004,20231014-00001063,20241109-00003575,2024-11-09 07:47:16.777444322,1336500
20241109-00000025,20240702-00001713,20241109-00003576,2024-11-09 13:06:55.391259808,568300
20241109-00000026,20231014-00001059,20241109-00003577,2024-11-09 13:16:01.793965734,124500
20241109-00000031,20230521-00000508,20241109-00003578,2024-11-09 13:26:09.549259777,161000
20241109-00000037,20230213-00000168,20241109-00003579,2024-11-09 15:49:31.172102374,89500
20241109-00000047,20230819-00000829,20241109-00003580,2024-11-09 15:38:21.752154410,55700
20241109-00000049,20230816-00000818,20241109-00003581,2024-11-09 16:30:06.834125798,70100
20241109-00000053,20240526-00001640,20241109-00003582,2024-11-09 17:13:08.291804384,543800
20241109-00000057,20231202-00001251,20241109-00003583,2024-11-09 17:40:34.110380991,556000
20241109-00000065,20240510-00001604,20241109-00003584,2024-11-09 18:54:24.853348848,858900
20241109-00000070,20240811-00001805,20241109-00003585,2024-11-09 19:49:34.259166076,307900
20241109-00000089,20241020-00001951,20241110-00003586,2024-11-10 01:12:32.598891474,103800
20241110-00000011,20230821-00000842,20241110-00003587,2024-11-10 08:09:53.544419941,187000
20241110-00000022,20230505-00000447,20241110-00003588,2024-11-10 09:43:47.964086705,469800
20241110-00000029,20240520-00001627,20241110-00003589,2024-11-10 11:43:50.111897722,1207700
20241110-00000031,20230815-00000808,20241110-00003590,2024-11-10 13:08:29.094316207,480900
20241110-00000033,20240827-00001850,20241110-00003591,2024-11-10 15:28:56.701152374,769000
20241110-00000038,20230524-00000516,20241110-00003592,2024-11-10 17:17:12.034801466,450000
20241110-00000044,20240526-00001640,20241110-00003593,2024-11-10 15:28:05.815943299,571600
20241110-00000045,20230101-00000047,20241110-00003594,2024-11-10 15:37:21.929757365,213600
20241110-00000049,20240126-00001415,20241110-00003595,2024-11-10 17:32:27.838931793,195000
20241110-00000058,20240118-00001399,20241110-00003596,2024-11-10 17:27:46.412909292,487800
20241110-00000072,20231203-00001259,20241110-00003597,2024-11-10 20:26:18.955280504,493600
20241110-00000084,20230801-00000740,20241110-00003598,2024-11-10 21:41:12.494034435,182600
20241110-00000098,20230304-00000231,20241111-00003599,2024-11-11 00:16:47.154768359,82200
20241111-00000007,20231205-00001267,20241111-00003600,2024-11-11 09:46:52.082797048,548000
20241111-00000008,20240302-00001476,20241111-00003601,2024-11-11 18:14:40.369843935,1016200
20241111-00000009,20231101-00001136,20241111-00003602,2024-11-11 11:13:54.279693300,51700
20241111-00000012,20241019-00001950,20241111-00003603,2024-11-11 12:45:29.185884709,752800
20241112-00000002,20230125-00000114,20241112-00003604,2024-11-12 09:45:23.434330975,371600
20241112-00000003,20240427-00001582,20241112-00003605,2024-11-12 09:31:06.966966949,130300
20241112-00000021,20231105-00001151,20241112-00003606,2024-11-12 17:04:05.296049447,1253500
20241112-00000023,20230220-00000192,20241112-00003607,2024-11-12 18:12:41.922392759,132800
20241112-00000029,20240716-00001746,20241112-00003608,2024-11-12 19:41:38.057755934,131100
20241112-00000030,20240923-00001900,20241112-00003609,2024-11-12 19:59:07.127111253,89100
20241112-00000036,20230101-00000020,20241112-00003610,2024-11-12 22:21:45.647482472,305400
20241113-00000003,20231218-00001314,20241113-00003611,2024-11-13 06:44:09.542664667,351200
20241113-00000008,20240827-00001851,20241113-00003612,2024-11-13 11:23:55.483019409,130500
20241113-00000014,20240611-00001672,20241113-00003613,2024-11-13 12:26:04.048692392,33400
20241113-00000022,20230411-00000367,20241113-00003614,2024-11-13 14:46:23.723746998,287800
20241113-00000026,20241102-00001974,20241113-00003615,2024-11-13 17:47:57.228981293,448400
20241113-00000036,20240515-00001616,20241113-00003616,2024-11-13 23:14:37.650356529,135100
20241113-00000040,20230325-00000304,20241113-00003617,2024-11-13 22:02:25.750873050,371500
20241113-00000047,20230517-00000493,20241114-00003618,2024-11-14 00:07:50.148985342,212400
20241114-00000004,20240511-00001608,20241114-00003619,2024-11-14 07:36:55.728287975,1966400
20241114-00000008,20241110-00001993,20241114-00003620,2024-11-14 08:38:27.189792595,198700
20241114-00000015,20231216-00001302,20241114-00003621,2024-11-14 10:54:39.354339669,861400
20241114-00000020,20230805-00000767,20241114-00003622,2024-11-14 12:11:30.403874798,79800
20241114-00000024,20231230-00001354,20241114-00003623,2024-11-14 14:43:16.452694298,109900
20241114-00000032,20241009-00001934,20241114-00003624,2024-11-14 21:35:32.817305075,398500
20241114-00000038,20230807-00000777,20241114-00003625,2024-11-14 19:18:51.662911507,126700
20241114-00000045,20231119-00001207,20241114-00003626,2024-11-14 20:44:47.092835864,217800
20241115-00000007,20231021-00001092,20241115-00003627,2024-11-15 07:59:56.652051706,1029300
20241115-00000015,20230413-00000378,20241115-00003628,2024-11-15 09:13:53.288867494,427600
20241115-00000016,20231211-00001292,20241115-00003629,2024-11-15 09:49:59.017100227,76300
20241115-00000026,20240526-00001641,20241115-00003630,2024-11-15 13:03:28.004887602,150200
20241115-00000027,20240303-00001481,20241115-00003631,2024-11-15 12:53:25.440227984,999500
20241115-00000041,20241018-00001948,20241115-00003632,2024-11-15 16:21:20.582331548,162200
20241115-00000046,20240908-00001876,20241115-00003633,2024-11-15 17:20:44.409228763,440500
20241115-00000064,20230628-00000630,20241115-00003634,2024-11-15 23:11:51.144393356,137600
20241116-00000001,20230423-00000416,20241116-00003635,2024-11-16 04:10:05.888693253,341500
20241116-00000004,20240702-00001714,20241116-00003636,2024-11-16 07:07:40.426458507,970800
20241116-00000006,20240330-00001537,20241116-00003637,2024-11-16 07:34:27.087058170,417800
20241116-00000009,20240603-00001657,20241116-00003638,2024-11-16 08:07:37.504524051,133800
20241116-00000021,20230312-00000251,20241116-00003639,2024-11-16 10:56:36.495317147,129900
20241116-00000025,20240425-00001579,20241116-00003640,2024-11-16 11:12:40.449803171,177200
20241116-00000032,20231226-00001338,20241116-00003641,2024-11-16 12:28:17.015394885,405200
20241116-00000034,20230720-00000705,20241116-00003642,2024-11-16 13:39:09.001209453,1286100
20241116-00000036,20240310-00001496,20241116-00003643,2024-11-16 13:39:20.083875787,231200
20241116-00000038,20230218-00000186,20241116-00003644,2024-11-16 14:08:44.438328253,131700
20241116-00000042,20231021-00001090,20241116-00003645,2024-11-16 14:40:39.225524629,24900
20241116-00000045,20240303-00001479,20241116-00003646,2024-11-16 15:45:43.978385226,563400
20241116-00000047,20230101-00000035,20241116-00003647,2024-11-16 15:15:51.504713852,587200
20241116-00000048,20230710-00000670,20241116-00003648,2024-11-16 15:40:05.473245634,430600
20241116-00000053,20241024-00001959,20241116-00003649,2024-11-16 16:30:05.570671504,376500
20241116-00000058,20240420-00001572,20241116-00003650,2024-11-16 17:48:24.372906167,70400
20241116-00000065,20231011-00001046,20241116-00003651,2024-11-16 18:22:23.484741862,730000
20241116-00000070,20231231-00001367,20241116-00003652,2024-11-16 18:42:23.646130309,104000
20241116-00000074,20230726-00000721,20241116-00003653,2024-11-16 19:09:36.070578900,688900
20241116-00000081,20230505-00000447,20241116-00003654,2024-11-16 19:49:42.124909213,251600
20241116-00000086,20240511-00001607,20241116-00003655,2024-11-16 20:38:32.300865509,28700
20241116-00000106,20230531-00000541,20241116-00003656,2024-11-16 23:58:44.962655132,193000
20241117-00000002,20240408-00001556,20241117-00003657,2024-11-17 06:04:23.089962437,311900
20241117-00000005,20240526-00001641,20241117-00003658,2024-11-17 07:16:04.503901409,276100
20241117-00000007,20240520-00001627,20241117-00003659,2024-11-17 07:43:48.438923780,768300
20241117-00000009,20241009-00001934,20241117-00003660,2024-11-17 09:10:19.572784172,115500
20241117-00000012,20241116-00002007,20241117-00003661,2024-11-17 10:50:15.917759600,144200
20241117-00000013,20240302-00001476,20241117-00003662,2024-11-17 10:49:40.680618084,1558700
20241117-00000014,20230110-00000071,20241117-00003663,2024-11-17 10:54:13.373582386,453300
20241117-00000019,20240714-00001743,20241117-00003664,2024-11-17 13:07:10.518253711,648300
20241117-00000021,20230816-00000821,20241117-00003665,2024-11-17 13:00:18.219402217,533300
20241117-00000023,20231012-00001050,20241117-00003666,2024-11-17 13:21:58.136736009,467800
20241117-00000027,20230212-00000163,20241117-00003667,2024-11-17 13:38:53.264291425,765500
20241117-00000029,20240831-00001858,20241117-00003668,2024-11-17 13:47:35.800547336,425900
20241117-00000031,20231226-00001338,20241117-00003669,2024-11-17 15:00:23.133624635,982000
20241117-00000033,20241102-00001974,20241117-00003670,2024-11-17 15:00:30.670973432,644700
20241117-00000040,20231011-00001046,20241117-00003671,2024-11-17 15:46:08.112671194,888300
20241117-00000044,20240621-00001691,20241117-00003672,2024-11-17 18:12:30.614284276,431500
20241117-00000046,20240810-00001804,20241117-00003673,2024-11-17 17:17:35.829353224,299000
20241117-00000057,20231130-00001243,20241117-00003674,2024-11-17 18:21:12.735632810,503400
20241117-00000061,20240626-00001701,20241117-00003675,2024-11-17 20:05:16.855717858,601700
20241117-00000071,20230101-00000028,20241117-00003676,2024-11-17 21:49:33.407651648,1065500
20241117-00000080,20230222-00000200,20241117-00003677,2024-11-17 22:40:58.762895887,414200
20241117-00000081,20231118-00001204,20241117-00003678,2024-11-17 22:17:43.495989379,424400
20241118-00000012,20241003-00001917,20241118-00003679,2024-11-18 11:01:44.841834037,144800
20241118-00000018,20230208-00000157,20241118-00003680,2024-11-18 15:06:07.804985059,756500
20241118-00000021,20240122-00001408,20241118-00003681,2024-11-18 15:11:41.872682162,872900
20241118-00000022,20231012-00001049,20241118-00003682,2024-11-18 14:50:40.844202342,2153200
20241118-00000043,20230915-00000947,20241118-00003683,2024-11-18 21:44:28.043467698,46400
20241119-00000002,20231207-00001275,20241119-00003684,2024-11-19 05:14:55.686511713,1217400
20241119-00000003,20231029-00001120,20241119-00003685,2024-11-19 06:20:56.646017533,313000
20241119-00000010,20240524-00001635,20241119-00003686,2024-11-19 09:51:44.176823619,1648500
20241119-00000014,20230108-00000067,20241119-00003687,2024-11-19 13:21:47.060468822,642700
20241119-00000025,20230726-00000722,20241119-00003688,2024-11-19 14:38:25.427566022,225100
20241119-00000036,20230816-00000819,20241119-00003689,2024-11-19 19:10:37.481584720,19000
20241119-00000038,20230916-00000953,20241119-00003690,2024-11-19 19:55:24.406566161,42900
20241119-00000042,20230205-00000147,20241119-00003691,2024-11-19 21:20:56.921593419,115200
20241120-00000004,20230112-00000075,20241120-00003692,2024-11-20 06:48:54.281519896,624300
20241120-00000019,20240910-00001881,20241120-00003693,2024-11-20 17:10:32.969783550,147300
20241120-00000025,20230819-00000830,20241120-00003694,2024-11-20 19:15:42.901716453,182100
