session_id,trx_id,date,tier
20240619-00000023,20240620-00000001,2024-06-20 03:31:54.146963581,budget_tier
20240620-00000012,20240620-00000001,2024-06-20 12:32:18.782157553,budget_tier
20240620-00000018,20240620-00000002,2024-06-20 15:21:54.091151698,random_tier
20240620-00000021,20240620-00000003,2024-06-20 17:11:56.097853693,random_tier
20240620-00000026,20240620-00000004,2024-06-20 18:50:11.173050842,random_tier
20240620-00000032,20240620-00000005,2024-06-20 22:06:52.000992724,budget_tier
20240620-00000034,20240620-00000006,2024-06-20 22:45:31.919546993,random_tier
20240621-00000010,20240621-00000001,2024-06-21 14:32:59.391800068,budget_tier
20240621-00000011,20240621-00000002,2024-06-21 15:10:36.634589039,budget_tier
20240621-00000012,20240621-00000003,2024-06-21 15:21:48.201783457,budget_tier
20240621-00000015,20240621-00000004,2024-06-21 16:37:10.503432291,budget_tier
20240621-00000018,20240621-00000005,2024-06-21 17:00:50.883390174,budget_tier
20240621-00000020,20240621-00000006,2024-06-21 17:48:24.425262580,budget_tier
20240621-00000021,20240621-00000007,2024-06-21 18:03:03.003180860,budget_tier
20240621-00000032,20240621-00000008,2024-06-21 21:04:18.952793618,budget_tier
20240622-00000003,20240622-00000001,2024-06-22 07:46:25.257791652,random_tier
20240622-00000006,20240622-00000002,2024-06-22 08:29:13.357070907,budget_tier
20240622-00000014,20240622-00000003,2024-06-22 11:59:03.414274188,budget_tier
20240622-00000017,20240622-00000004,2024-06-22 12:31:09.148597893,random_tier
20240622-00000021,20240622-00000005,2024-06-22 14:53:06.912662674,budget_tier
20240622-00000022,20240622-00000006,2024-06-22 14:51:58.580030276,budget_tier
20240622-00000027,20240622-00000007,2024-06-22 15:51:32.617546216,budget_tier
20240622-00000029,20240622-00000008,2024-06-22 16:18:18.057003340,budget_tier
20240622-00000032,20240622-00000009,2024-06-22 17:51:05.970517310,budget_tier
20240622-00000042,20240622-00000010,2024-06-22 21:20:48.720654142,budget_tier
20240622-00000045,20240622-00000011,2024-06-22 21:58:31.558174207,premium_tier
20240622-00000047,20240622-00000012,2024-06-22 22:24:21.474518492,premium_tier
20240622-00000048,20240622-00000013,2024-06-22 22:40:20.411131886,random_tier
20240622-00000050,20240622-00000014,2024-06-22 23:21:42.532613323,random_tier
20240623-00000016,20240623-00000001,2024-06-23 15:18:54.916976812,budget_tier
20240623-00000017,20240624-00000001,2024-06-24 00:18:26.693207543,budget_tier
20240623-00000018,20240623-00000002,2024-06-23 15:48:47.940367729,budget_tier
20240623-00000024,20240623-00000003,2024-06-23 17:30:56.198606786,premium_tier
20240623-00000034,20240623-00000004,2024-06-23 23:44:41.825566929,budget_tier
20240623-00000035,20240623-00000005,2024-06-23 22:18:56.274586329,budget_tier
20240623-00000036,20240623-00000006,2024-06-23 23:34:28.859349010,budget_tier
20240624-00000005,20240624-00000001,2024-06-24 13:31:30.068116047,budget_tier
20240624-00000009,20240624-00000002,2024-06-24 14:34:29.087200086,random_tier
20240624-00000017,20240624-00000003,2024-06-24 16:22:44.398220993,budget_tier
20240624-00000018,20240624-00000004,2024-06-24 16:47:32.369652454,random_tier
20240624-00000025,20240624-00000005,2024-06-24 20:36:15.266381111,random_tier
20240624-00000028,20240624-00000006,2024-06-24 21:15:07.887081373,random_tier
20240625-00000015,20240625-00000001,2024-06-25 14:08:16.856218301,random_tier
20240625-00000017,20240625-00000002,2024-06-25 14:35:52.650277426,random_tier
20240625-00000018,20240625-00000003,2024-06-25 15:35:06.830487355,budget_tier
20240625-00000023,20240625-00000004,2024-06-25 23:11:58.340453833,random_tier
20240625-00000028,20240625-00000005,2024-06-25 21:43:22.955825228,budget_tier
20240626-00000001,20240626-00000001,2024-06-26 06:08:42.723814390,budget_tier
20240626-00000008,20240626-00000002,2024-06-26 13:28:54.298321701,premium_tier
20240626-00000013,20240626-00000003,2024-06-26 15:19:33.244010350,budget_tier
20240626-00000017,20240626-00000004,2024-06-26 17:04:27.897925887,budget_tier
20240626-00000019,20240626-00000005,2024-06-26 18:48:51.167420831,random_tier
20240626-00000026,20240626-00000006,2024-06-26 21:39:12.183006828,random_tier
20240627-00000005,20240627-00000001,2024-06-27 10:02:46.371503674,random_tier
20240627-00000014,20240627-00000002,2024-06-27 14:51:23.594115207,budget_tier
20240627-00000015,20240627-00000003,2024-06-27 15:37:25.408226562,random_tier
20240627-00000016,20240627-00000004,2024-06-27 17:08:42.916876089,budget_tier
20240627-00000018,20240627-00000005,2024-06-27 18:49:01.676441482,budget_tier
20240627-00000023,20240627-00000006,2024-06-27 19:33:11.212567779,budget_tier
20240627-00000025,20240627-00000007,2024-06-27 20:20:04.437787140,budget_tier
20240628-00000003,20240628-00000001,2024-06-28 09:09:05.969520865,budget_tier
20240628-00000004,20240628-00000002,2024-06-28 09:20:24.345446069,random_tier
20240628-00000008,20240628-00000003,2024-06-28 17:03:18.638356721,budget_tier
20240628-00000013,20240628-00000004,2024-06-28 13:18:00.877440329,premium_tier
20240628-00000016,20240628-00000005,2024-06-28 14:37:35.829373039,random_tier
20240628-00000023,20240628-00000006,2024-06-28 17:35:08.496382403,budget_tier
20240628-00000025,20240628-00000007,2024-06-28 18:55:13.563984708,budget_tier
20240628-00000027,20240628-00000008,2024-06-28 20:37:23.417452325,budget_tier
20240629-00000005,20240629-00000001,2024-06-29 10:04:08.269433026,budget_tier
20240629-00000006,20240629-00000002,2024-06-29 11:19:33.278828261,random_tier
20240629-00000014,20240629-00000003,2024-06-29 12:32:10.150702273,random_tier
20240629-00000019,20240629-00000004,2024-06-29 15:28:06.283347655,random_tier
20240629-00000023,20240629-00000005,2024-06-29 16:50:43.137207793,random_tier
20240629-00000024,20240629-00000006,2024-06-29 18:39:40.095348577,random_tier
20240629-00000038,20240629-00000007,2024-06-29 22:20:43.385336609,budget_tier
20240630-00000001,20240630-00000001,2024-06-30 08:52:40.522868218,budget_tier
20240630-00000002,20240630-00000002,2024-06-30 08:53:26.963493544,random_tier
20240630-00000004,20240630-00000003,2024-06-30 10:11:56.352087774,random_tier
20240630-00000005,20240630-00000004,2024-06-30 10:49:14.292664079,budget_tier
20240630-00000012,20240630-00000005,2024-06-30 11:32:25.784769369,budget_tier
20240630-00000017,20240630-00000006,2024-06-30 14:42:22.928131470,random_tier
20240630-00000020,20240630-00000007,2024-06-30 15:01:46.357845314,budget_tier
20240630-00000021,20240630-00000008,2024-06-30 16:16:52.518736679,random_tier
20240630-00000023,20240630-00000009,2024-06-30 16:45:55.409159754,random_tier
20240630-00000028,20240630-00000010,2024-06-30 18:10:45.562806282,random_tier
20240630-00000039,20240630-00000011,2024-06-30 22:10:31.915219569,premium_tier
20240701-00000001,20240701-00000001,2024-07-01 08:34:45.312527621,budget_tier
20240701-00000007,20240701-00000002,2024-07-01 13:58:22.524476640,budget_tier
20240701-00000012,20240701-00000003,2024-07-01 16:13:31.643200370,random_tier
20240701-00000013,20240701-00000004,2024-07-01 15:57:54.285728067,premium_tier
20240701-00000016,20240701-00000005,2024-07-01 17:43:20.176651684,random_tier
20240701-00000020,20240701-00000006,2024-07-01 21:14:45.960299480,budget_tier
20240701-00000024,20240701-00000007,2024-07-01 21:43:19.052514932,random_tier
20240701-00000025,20240701-00000008,2024-07-01 22:55:49.050172757,budget_tier
20240701-00000029,20240702-00000001,2024-07-02 00:21:55.907513541,budget_tier
20240702-00000004,20240702-00000001,2024-07-02 11:04:08.002070059,random_tier
20240702-00000007,20240702-00000002,2024-07-02 11:00:35.897812678,random_tier
20240703-00000002,20240703-00000001,2024-07-03 09:24:50.327831865,budget_tier
20240703-00000008,20240703-00000002,2024-07-03 11:47:50.680854392,premium_tier
20240703-00000018,20240703-00000003,2024-07-03 16:23:02.484072310,budget_tier
20240704-00000005,20240704-00000001,2024-07-04 09:39:18.874590776,random_tier
20240704-00000006,20240704-00000002,2024-07-04 11:19:47.416170226,budget_tier
20240704-00000010,20240704-00000003,2024-07-04 12:29:29.194887449,budget_tier
20240704-00000011,20240704-00000004,2024-07-04 12:56:58.644143658,budget_tier
20240704-00000022,20240704-00000005,2024-07-04 16:30:22.197885647,budget_tier
20240704-00000034,20240704-00000006,2024-07-04 21:41:45.104086453,random_tier
20240704-00000037,20240704-00000007,2024-07-04 22:40:36.772672902,random_tier
20240705-00000009,20240705-00000001,2024-07-05 14:20:51.729897115,premium_tier
20240705-00000014,20240705-00000002,2024-07-05 18:06:21.475825281,budget_tier
20240705-00000023,20240706-00000001,2024-07-06 00:18:04.285756893,budget_tier
20240706-00000002,20240706-00000001,2024-07-06 08:58:10.790673106,random_tier
20240706-00000005,20240706-00000002,2024-07-06 09:42:03.944468574,random_tier
20240706-00000013,20240706-00000003,2024-07-06 11:14:26.372005290,budget_tier
20240706-00000014,20240706-00000004,2024-07-06 11:32:57.289687056,budget_tier
20240706-00000015,20240706-00000005,2024-07-06 12:09:29.256799321,random_tier
20240706-00000019,20240706-00000006,2024-07-06 13:52:35.050332415,budget_tier
20240706-00000023,20240706-00000007,2024-07-06 15:11:14.514173131,budget_tier
20240706-00000028,20240706-00000008,2024-07-06 15:33:02.301793271,budget_tier
20240706-00000030,20240706-00000009,2024-07-06 17:51:05.031946996,premium_tier
20240706-00000033,20240706-00000010,2024-07-06 17:16:30.496611156,budget_tier
20240706-00000034,20240706-00000011,2024-07-06 17:09:17.619817843,budget_tier
20240706-00000035,20240706-00000012,2024-07-06 18:07:00.717415230,premium_tier
20240706-00000036,20240706-00000013,2024-07-06 17:44:41.742506943,budget_tier
20240706-00000039,20240706-00000014,2024-07-06 19:42:15.379746447,budget_tier
20240706-00000040,20240706-00000015,2024-07-06 19:56:26.693623200,random_tier
20240706-00000041,20240706-00000016,2024-07-06 20:01:18.872691431,budget_tier
20240706-00000042,20240706-00000017,2024-07-06 20:16:44.530250325,budget_tier
20240706-00000043,20240706-00000018,2024-07-06 22:24:01.836871234,budget_tier
20240706-00000044,20240706-00000019,2024-07-06 21:33:02.501256862,budget_tier
20240706-00000045,20240706-00000020,2024-07-06 20:51:58.093060206,budget_tier
20240707-00000013,20240707-00000001,2024-07-07 11:54:18.967061933,random_tier
20240707-00000019,20240707-00000002,2024-07-07 13:54:21.064733273,random_tier
20240707-00000020,20240707-00000003,2024-07-07 14:34:22.976015816,random_tier
20240707-00000023,20240707-00000004,2024-07-07 15:35:05.259405308,random_tier
20240707-00000039,20240707-00000005,2024-07-07 20:14:11.948107248,budget_tier
20240707-00000041,20240707-00000006,2024-07-07 22:17:16.439436628,random_tier
20240707-00000042,20240707-00000007,2024-07-07 21:51:27.055534246,random_tier
20240708-00000001,20240708-00000001,2024-07-08 07:56:00.966259611,random_tier
20240708-00000005,20240708-00000002,2024-07-08 11:04:15.724643562,random_tier
20240708-00000006,20240708-00000003,2024-07-08 14:16:12.859969904,random_tier
20240708-00000007,20240708-00000004,2024-07-08 11:39:03.949247691,random_tier
20240708-00000010,20240708-00000005,2024-07-08 13:07:13.918773207,budget_tier
20240708-00000014,20240708-00000006,2024-07-08 16:03:03.384594708,random_tier
20240708-00000016,20240708-00000007,2024-07-08 16:05:53.386736873,budget_tier
20240708-00000024,20240708-00000008,2024-07-08 22:07:39.174622304,budget_tier
20240709-00000007,20240709-00000001,2024-07-09 12:19:19.743069417,random_tier
20240709-00000015,20240709-00000002,2024-07-09 15:55:25.922173793,budget_tier
20240709-00000018,20240709-00000003,2024-07-09 18:44:41.518383158,budget_tier
20240709-00000025,20240710-00000001,2024-07-10 03:33:57.930777905,budget_tier
20240709-00000026,20240710-00000002,2024-07-10 06:58:42.850150954,budget_tier
20240710-00000002,20240710-00000001,2024-07-10 09:56:07.138993994,random_tier
20240710-00000006,20240710-00000002,2024-07-10 17:31:32.889802659,budget_tier
20240710-00000009,20240710-00000003,2024-07-10 12:55:08.396286371,budget_tier
20240710-00000013,20240710-00000004,2024-07-10 13:23:47.950598113,budget_tier
20240710-00000019,20240710-00000005,2024-07-10 17:52:11.669733571,budget_tier
20240710-00000023,20240710-00000006,2024-07-10 18:54:04.893716732,budget_tier
20240710-00000024,20240710-00000007,2024-07-10 18:47:53.391065609,budget_tier
20240710-00000029,20240710-00000008,2024-07-10 22:45:39.837676985,budget_tier
20240710-00000030,20240710-00000009,2024-07-10 23:30:57.634438369,budget_tier
20240710-00000033,20240711-00000001,2024-07-11 00:08:31.734108061,premium_tier
20240711-00000004,20240711-00000001,2024-07-11 09:16:21.119643245,budget_tier
20240711-00000009,20240711-00000002,2024-07-11 20:24:01.419552293,random_tier
20240711-00000017,20240711-00000003,2024-07-11 16:54:40.046030493,premium_tier
20240711-00000020,20240711-00000004,2024-07-11 18:37:50.746019235,budget_tier
20240711-00000026,20240711-00000005,2024-07-11 22:59:41.311273798,budget_tier
20240711-00000027,20240711-00000006,2024-07-11 23:13:25.368361606,random_tier
20240711-00000028,20240711-00000007,2024-07-11 23:20:18.717402115,random_tier
20240712-00000009,20240712-00000001,2024-07-12 12:57:07.935601768,budget_tier
20240712-00000014,20240712-00000002,2024-07-12 18:23:45.714858219,budget_tier
20240712-00000020,20240712-00000003,2024-07-12 18:06:16.363393863,random_tier
20240712-00000031,20240712-00000004,2024-07-12 23:12:51.569760254,random_tier
20240713-00000001,20240713-00000001,2024-07-13 06:59:25.239657003,budget_tier
20240713-00000003,20240713-00000002,2024-07-13 10:06:00.804795025,budget_tier
20240713-00000017,20240713-00000003,2024-07-13 14:51:23.352280833,budget_tier
20240713-00000018,20240713-00000004,2024-07-13 15:30:10.771045916,random_tier
20240713-00000021,20240713-00000005,2024-07-13 15:23:51.991143334,budget_tier
20240713-00000022,20240713-00000006,2024-07-13 15:28:41.771687562,budget_tier
20240713-00000024,20240713-00000007,2024-07-13 15:34:49.476259201,random_tier
20240713-00000026,20240713-00000008,2024-07-13 16:26:14.225756368,budget_tier
20240713-00000028,20240713-00000009,2024-07-13 16:06:45.550628842,random_tier
20240713-00000029,20240713-00000010,2024-07-13 16:29:31.600654744,budget_tier
20240713-00000034,20240713-00000011,2024-07-13 18:16:51.829679876,random_tier
20240713-00000035,20240713-00000012,2024-07-13 17:31:36.953840386,budget_tier
20240713-00000037,20240713-00000013,2024-07-13 17:46:12.909740323,budget_tier
20240713-00000040,20240713-00000014,2024-07-13 20:47:09.913546299,budget_tier
20240713-00000041,20240713-00000015,2024-07-13 20:20:55.047540794,random_tier
20240713-00000044,20240713-00000016,2024-07-13 20:15:48.003135092,budget_tier
20240713-00000047,20240713-00000017,2024-07-13 21:29:43.074604332,premium_tier
20240714-00000003,20240714-00000001,2024-07-14 08:48:43.128622651,random_tier
20240714-00000007,20240714-00000002,2024-07-14 09:16:30.205862004,random_tier
20240714-00000010,20240714-00000003,2024-07-14 10:40:36.878172235,budget_tier
20240714-00000011,20240714-00000004,2024-07-14 11:36:17.806630596,budget_tier
20240714-00000012,20240714-00000005,2024-07-14 11:29:10.032325333,budget_tier
20240714-00000014,20240714-00000006,2024-07-14 14:22:37.446544956,budget_tier
20240714-00000022,20240714-00000007,2024-07-14 14:52:59.014797146,budget_tier
20240714-00000027,20240714-00000008,2024-07-14 15:55:04.800082309,budget_tier
20240714-00000037,20240714-00000009,2024-07-14 20:53:58.700070020,budget_tier
20240714-00000043,20240714-00000010,2024-07-14 21:13:32.619328379,budget_tier
20240715-00000003,20240715-00000001,2024-07-15 11:20:05.165458847,random_tier
20240715-00000005,20240715-00000002,2024-07-15 12:05:13.854863604,random_tier
20240715-00000009,20240715-00000003,2024-07-15 15:38:05.974770121,budget_tier
20240715-00000010,20240715-00000004,2024-07-15 15:01:00.658846764,budget_tier
20240715-00000018,20240715-00000005,2024-07-15 18:27:50.271053144,budget_tier
20240715-00000021,20240715-00000006,2024-07-15 21:31:42.056635340,budget_tier
20240715-00000022,20240715-00000007,2024-07-15 22:27:38.688385613,budget_tier
20240716-00000003,20240716-00000001,2024-07-16 09:18:29.199410234,premium_tier
20240716-00000007,20240716-00000002,2024-07-16 11:41:34.173925165,budget_tier
20240716-00000010,20240716-00000003,2024-07-16 13:48:58.428968107,random_tier
20240716-00000017,20240716-00000004,2024-07-16 18:21:56.716672010,budget_tier
20240716-00000021,20240716-00000005,2024-07-16 21:05:01.450932070,budget_tier
20240717-00000002,20240717-00000001,2024-07-17 09:19:34.726281113,budget_tier
20240717-00000009,20240717-00000002,2024-07-17 13:51:26.410328984,budget_tier
20240717-00000011,20240717-00000003,2024-07-17 14:39:01.171952097,budget_tier
20240717-00000021,20240717-00000004,2024-07-17 20:00:22.942403367,budget_tier
20240717-00000023,20240717-00000005,2024-07-17 22:08:19.906882607,random_tier
20240718-00000016,20240718-00000001,2024-07-18 14:31:20.608631460,random_tier
