trx_id,tier,date,product,quantity,unit_price,total_price
20230319-00000005,premium,2023-03-19 13:25:02.339157568,peaches,2,4000,8000
20230319-00000005,premium,2023-03-19 13:25:02.339157568,italian_dressing_250mL,1,14400,14400
20230319-00000006,budget,2023-03-19 14:25:09.419446599,frozen_pizza,1,48400,48400
20230319-00000007,premium,2023-03-19 15:01:09.822914485,croissant,1,11700,11700
20230319-00000007,premium,2023-03-19 15:01:09.822914485,croissant,2,10700,21400
20230319-00000007,premium,2023-03-19 15:01:09.822914485,brown_rice_1kg,1,70600,70600
20230319-00000007,premium,2023-03-19 15:01:09.822914485,salmon_fillet_500g,3,88900,266700
20230319-00000007,premium,2023-03-19 15:01:09.822914485,coconut_oil_500mL,1,28900,28900
20230319-00000007,premium,2023-03-19 15:01:09.822914485,spinach,1,4000,4000
20230319-00000007,premium,2023-03-19 15:01:09.822914485,whole_chicken_1kg,3,58100,174300
20230319-00000007,premium,2023-03-19 15:01:09.822914485,frozen_dumplings,2,50300,100600
20230319-00000008,budget,2023-03-19 15:05:59.335887417,dried_mangoes_100g,1,27500,27500
20230319-00000008,budget,2023-03-19 15:05:59.335887417,cashews_200g,1,53900,53900
20230319-00000008,budget,2023-03-19 15:05:59.335887417,lettuce,2,3000,6000
20230319-00000008,budget,2023-03-19 15:05:59.335887417,whole_chicken_1kg,2,63100,126200
20230319-00000009,budget,2023-03-19 15:37:15.608174895,white_rice_5kg,1,64900,64900
20230319-00000009,budget,2023-03-19 15:37:15.608174895,chicken_breast_500g,3,40300,120900
20230319-00000009,budget,2023-03-19 15:37:15.608174895,frozen_pizza,1,54700,54700
20230319-00000010,budget,2023-03-19 16:11:06.581376334,white_rice_5kg,1,69800,69800
20230319-00000010,budget,2023-03-19 16:11:06.581376334,whole_chicken_1kg,1,67100,67100
20230319-00000011,random,2023-03-19 16:52:04.492056093,chicken_thigh_500g,1,33100,33100
20230319-00000011,random,2023-03-19 16:52:04.492056093,dori_fillet_500g,1,40000,40000
20230319-00000011,random,2023-03-19 16:52:04.492056093,whole_chicken_1kg,1,54300,54300
20230319-00000012,budget,2023-03-19 17:22:39.662189487,whole_chicken_1kg,2,55300,110600
20230319-00000012,budget,2023-03-19 17:22:39.662189487,premium_white_rice_5kg,1,94800,94800
20230319-00000012,budget,2023-03-19 17:22:39.662189487,chicken_thigh_500g,2,35700,71400
20230319-00000012,budget,2023-03-19 17:22:39.662189487,spinach,1,3600,3600
20230319-00000013,budget,2023-03-19 17:25:12.128331493,chocolate_cake,1,47600,47600
20230319-00000013,budget,2023-03-19 17:25:12.128331493,orange_juice_750mL,1,42200,42200
20230319-00000013,budget,2023-03-19 17:25:12.128331493,corn_1kg,1,28200,28200
20230319-00000013,budget,2023-03-19 17:25:12.128331493,chocolate_granola_bars_100g,2,22700,45400
20230319-00000014,random,2023-03-19 18:25:20.851988872,multigrain_bread,1,23600,23600
20230319-00000014,random,2023-03-19 18:25:20.851988872,mangoes,1,4200,4200
20230319-00000015,random,2023-03-19 19:02:33.659727457,paprika,2,9500,19000
20230319-00000015,random,2023-03-19 19:02:33.659727457,barbecue_marinade_250mL,1,20200,20200
20230319-00000016,random,2023-03-19 18:54:25.059786273,premium_white_rice_5kg,2,111500,223000
20230319-00000016,random,2023-03-19 18:54:25.059786273,spinach,1,3800,3800
20230319-00000016,random,2023-03-19 18:54:25.059786273,salmon_fillet_500g,1,84500,84500
20230319-00000016,random,2023-03-19 18:54:25.059786273,paper_towels,1,10900,10900
20230319-00000017,budget,2023-03-19 20:15:19.383450093,peas_1kg,1,30200,30200
20230319-00000017,budget,2023-03-19 20:15:19.383450093,bananas,1,3800,3800
20230319-00000018,budget,2023-03-19 21:15:37.212819324,orange_soda_500mL,1,19200,19200
20230319-00000019,budget,2023-03-19 20:36:03.671039405,cashews_200g,1,54800,54800
20230319-00000020,random,2023-03-19 20:48:11.475259730,chicken_thigh_500g,1,41700,41700
20230319-00000020,random,2023-03-19 20:48:11.475259730,tortilla_chips_150g,1,18400,18400
20230319-00000020,random,2023-03-19 20:48:11.475259730,whole_chicken_1kg,1,61300,61300
20230319-00000020,random,2023-03-19 20:48:11.475259730,mixed_vegetables_1kg,7,27900,195300
20230319-00000021,budget,2023-03-19 21:36:20.334102507,white_rice_5kg,1,72800,72800
20230319-00000021,budget,2023-03-19 21:36:20.334102507,cola_500mL,1,16700,16700
20230319-00000021,budget,2023-03-19 21:36:20.334102507,caramel_popcorn_100g,1,17900,17900
20230319-00000021,budget,2023-03-19 21:36:20.334102507,whole_chicken_1kg,1,56400,56400
20230319-00000022,random,2023-03-19 22:27:28.239321289,jasmine_tea_100g,1,17800,17800
20230319-00000022,random,2023-03-19 22:27:28.239321289,greek_yogurt_150g,1,20900,20900
20230319-00000022,random,2023-03-19 22:27:28.239321289,peas_1kg,1,33700,33700
20230319-00000022,random,2023-03-19 22:27:28.239321289,frozen_dumplings,1,44800,44800
20230319-00000023,budget,2023-03-19 22:17:48.858478745,white_rice_5kg,1,75000,75000
20230319-00000023,budget,2023-03-19 22:17:48.858478745,vinaigrette_250mL,1,16100,16100
20230319-00000023,budget,2023-03-19 22:17:48.858478745,whole_wheat_bread,1,22000,22000
20230320-00000001,budget,2023-03-20 11:12:13.589939787,lamb_chop_300g,1,85900,85900
20230320-00000001,budget,2023-03-20 11:12:13.589939787,green_tea_100g,1,17700,17700
20230320-00000002,budget,2023-03-20 11:54:32.256563403,frozen_noodles,3,38500,115500
20230320-00000002,budget,2023-03-20 11:54:32.256563403,lettuce,1,3300,3300
20230320-00000003,budget,2023-03-20 12:46:00.309576303,regular_eggs_10pcs,2,17800,35600
20230320-00000004,premium,2023-03-20 14:28:21.573793045,brown_rice_1kg,1,85900,85900
20230320-00000004,premium,2023-03-20 14:28:21.573793045,ground_beef_500g,1,53200,53200
20230320-00000004,premium,2023-03-20 14:28:21.573793045,dori_fillet_500g,1,43900,43900
20230320-00000004,premium,2023-03-20 14:28:21.573793045,laundry_detergent,1,38100,38100
20230320-00000004,premium,2023-03-20 14:28:21.573793045,paper_towels,1,13000,13000
20230320-00000004,premium,2023-03-20 14:28:21.573793045,lettuce,1,3100,3100
20230320-00000004,premium,2023-03-20 14:28:21.573793045,jasmine_tea_100g,2,16400,32800
20230320-00000004,premium,2023-03-20 14:28:21.573793045,moisturizer,2,25600,51200
20230320-00000004,premium,2023-03-20 14:28:21.573793045,frozen_pizza,1,50300,50300
20230320-00000005,budget,2023-03-20 17:08:27.265938144,chicken_thigh_500g,1,39000,39000
20230320-00000005,budget,2023-03-20 17:08:27.265938144,ketchup,1,10900,10900
20230320-00000005,budget,2023-03-20 17:08:27.265938144,whole_chicken_1kg,2,60200,120400
20230320-00000006,budget,2023-03-20 16:31:38.138545628,brown_rice_1kg,1,77800,77800
20230320-00000006,budget,2023-03-20 16:31:38.138545628,whole_chicken_1kg,2,73800,147600
20230320-00000006,budget,2023-03-20 16:31:38.138545628,apple_juice_750mL,1,31000,31000
20230320-00000006,budget,2023-03-20 16:31:38.138545628,chicken_breast_500g,3,42600,127800
20230320-00000007,budget,2023-03-20 17:09:47.354388897,white_rice_5kg,1,76700,76700
20230320-00000007,budget,2023-03-20 17:09:47.354388897,dish_soap,1,18300,18300
20230320-00000007,budget,2023-03-20 17:09:47.354388897,honeydew,1,31700,31700
20230320-00000007,budget,2023-03-20 17:09:47.354388897,bananas,1,4000,4000
20230320-00000008,budget,2023-03-20 17:47:45.408722017,kale,2,4500,9000
20230320-00000008,budget,2023-03-20 17:47:45.408722017,spinach,3,4100,12300
20230320-00000008,budget,2023-03-20 17:47:45.408722017,kale,3,5000,15000
20230320-00000008,budget,2023-03-20 17:47:45.408722017,dried_mangoes_100g,1,34500,34500
20230320-00000009,budget,2023-03-20 17:33:41.230706186,premium_white_rice_5kg,1,94300,94300
20230320-00000009,budget,2023-03-20 17:33:41.230706186,frozen_pizza,1,56600,56600
20230320-00000009,budget,2023-03-20 17:33:41.230706186,kale,1,5700,5700
20230320-00000009,budget,2023-03-20 17:33:41.230706186,barbecue_marinade_250mL,1,25300,25300
20230320-00000010,budget,2023-03-20 17:48:38.600840421,white_bread,1,12500,12500
20230320-00000010,budget,2023-03-20 17:48:38.600840421,chicken_wings_500g,3,28800,86400
20230320-00000010,budget,2023-03-20 17:48:38.600840421,spinach,2,3900,7800
20230320-00000011,premium,2023-03-20 18:49:34.845623611,banana_nut_muffin,1,9700,9700
20230320-00000011,premium,2023-03-20 18:49:34.845623611,lemon_herb_marinade_250mL,1,30500,30500
20230320-00000011,premium,2023-03-20 18:49:34.845623611,toothbrush,2,8000,16000
20230320-00000011,premium,2023-03-20 18:49:34.845623611,whole_milk_1L,1,22700,22700
20230320-00000012,premium,2023-03-20 19:06:11.279182796,spinach,1,3900,3900
20230320-00000012,premium,2023-03-20 19:06:11.279182796,toothbrush,1,10400,10400
20230320-00000012,premium,2023-03-20 19:06:11.279182796,chocolate_cake,1,44700,44700
20230320-00000012,premium,2023-03-20 19:06:11.279182796,salted_butter_200g,1,18500,18500
20230320-00000012,premium,2023-03-20 19:06:11.279182796,kale,1,5200,5200
20230320-00000012,premium,2023-03-20 19:06:11.279182796,premium_white_rice_5kg,1,108200,108200
20230320-00000013,budget,2023-03-20 19:19:17.132367888,chicken_breast_500g,4,38500,154000
20230320-00000013,budget,2023-03-20 19:19:17.132367888,fruit_granola_bars_100g,2,23500,47000
20230320-00000014,budget,2023-03-20 20:04:53.803090237,white_rice_5kg,1,68200,68200
20230320-00000014,budget,2023-03-20 20:04:53.803090237,chicken_breast_500g,1,36900,36900
20230320-00000015,budget,2023-03-20 20:41:06.178066118,almond_milk_1L,1,31700,31700
20230320-00000015,budget,2023-03-20 20:41:06.178066118,danish,1,12500,12500
20230320-00000015,budget,2023-03-20 20:41:06.178066118,buttered_popcorn_100g,1,11600,11600
20230320-00000015,budget,2023-03-20 20:41:06.178066118,spinach,2,3800,7600
20230320-00000016,budget,2023-03-20 20:42:33.926843640,greek_yogurt_150g,1,19100,19100
20230320-00000017,budget,2023-03-20 21:55:53.015372162,frozen_dumplings,1,46200,46200
20230320-00000017,budget,2023-03-20 21:55:53.015372162,lettuce,2,3000,6000
20230320-00000017,budget,2023-03-20 21:55:53.015372162,kale,3,4600,13800
20230320-00000017,budget,2023-03-20 21:55:53.015372162,cola_500mL,1,19900,19900
20230320-00000018,budget,2023-03-20 22:40:02.198967197,lettuce,2,2800,5600
20230320-00000018,budget,2023-03-20 22:40:02.198967197,plums,1,2700,2700
20230320-00000018,budget,2023-03-20 22:40:02.198967197,premium_white_rice_5kg,2,110900,221800
20230320-00000018,budget,2023-03-20 22:40:02.198967197,greek_yogurt_150g,1,19300,19300
20230321-00000001,budget,2023-03-21 03:21:59.574779838,lettuce,6,2900,17400
20230321-00000001,budget,2023-03-21 03:21:59.574779838,lettuce,3,3300,9900
20230321-00000002,budget,2023-03-21 00:13:06.200903094,paper_towels,1,14400,14400
20230321-00000002,budget,2023-03-21 00:13:06.200903094,white_bread,1,15500,15500
20230321-00000001,budget,2023-03-21 09:28:45.415347291,peas_1kg,1,33000,33000
20230321-00000001,budget,2023-03-21 09:28:45.415347291,brown_rice_1kg,1,76300,76300
20230321-00000001,budget,2023-03-21 09:28:45.415347291,dori_fillet_500g,1,37600,37600
20230321-00000002,budget,2023-03-21 10:37:42.505567048,lettuce,1,3000,3000
20230321-00000002,budget,2023-03-21 10:37:42.505567048,white_rice_5kg,1,68800,68800
20230321-00000002,budget,2023-03-21 10:37:42.505567048,frozen_pizza,1,55400,55400
20230321-00000002,budget,2023-03-21 10:37:42.505567048,whole_wheat_bread,1,20200,20200
20230321-00000003,premium,2023-03-21 14:00:02.775720690,white_rice_5kg,1,75100,75100
20230321-00000003,premium,2023-03-21 14:00:02.775720690,salmon_fillet_500g,3,90700,272100
20230321-00000003,premium,2023-03-21 14:00:02.775720690,orange_juice_750mL,3,40600,121800
20230321-00000003,premium,2023-03-21 14:00:02.775720690,toothbrush,6,9800,58800
20230321-00000003,premium,2023-03-21 14:00:02.775720690,honeydew,2,34500,69000
20230321-00000003,premium,2023-03-21 14:00:02.775720690,shampoo,1,19200,19200
20230321-00000003,premium,2023-03-21 14:00:02.775720690,mixed_nuts_200g,1,57300,57300
20230321-00000003,premium,2023-03-21 14:00:02.775720690,regular_eggs_10pcs,1,20300,20300
20230321-00000003,premium,2023-03-21 14:00:02.775720690,whole_chicken_1kg,3,55500,166500
20230321-00000004,budget,2023-03-21 14:35:59.315141998,brown_rice_1kg,1,80900,80900
20230321-00000004,budget,2023-03-21 14:35:59.315141998,dried_mangoes_100g,1,31600,31600
20230321-00000005,budget,2023-03-21 18:03:18.950464661,organic_eggs_10pcs,1,27200,27200
20230321-00000005,budget,2023-03-21 18:03:18.950464661,toilet_paper,1,15600,15600
20230321-00000005,budget,2023-03-21 18:03:18.950464661,kale,2,5000,10000
20230321-00000006,budget,2023-03-21 15:11:39.850215241,blueberries,1,4900,4900
20230321-00000006,budget,2023-03-21 15:11:39.850215241,greek_yogurt_150g,1,18400,18400
20230321-00000006,budget,2023-03-21 15:11:39.850215241,cheese_popcorn_100g,1,14900,14900
20230321-00000006,budget,2023-03-21 15:11:39.850215241,veggie_chips_150g,1,19200,19200
20230321-00000007,budget,2023-03-21 15:37:03.098666065,premium_white_rice_5kg,1,85000,85000
20230321-00000007,budget,2023-03-21 15:37:03.098666065,oranges,1,2700,2700
20230321-00000008,budget,2023-03-21 18:19:32.147734322,spinach,2,4100,8200
20230321-00000009,budget,2023-03-21 22:21:29.715800745,frozen_noodles,1,35200,35200
20230321-00000009,budget,2023-03-21 22:21:29.715800745,honey_granola_bars_100g,1,24100,24100
20230321-00000009,budget,2023-03-21 22:21:29.715800745,white_rice_5kg,1,61500,61500
20230321-00000010,random,2023-03-21 21:39:43.362767272,organic_eggs_10pcs,4,32300,129200
20230321-00000011,budget,2023-03-21 21:35:05.014402400,honeydew,2,29500,59000
20230321-00000011,budget,2023-03-21 21:35:05.014402400,dish_soap,1,18900,18900
20230321-00000011,budget,2023-03-21 21:35:05.014402400,kale,7,5100,35700
20230321-00000012,budget,2023-03-21 22:35:28.602857049,mayonnaise,1,19000,19000
20230321-00000012,budget,2023-03-21 22:35:28.602857049,white_rice_5kg,1,61100,61100
20230321-00000013,budget,2023-03-21 23:29:15.961025976,whole_chicken_1kg,1,52600,52600
20230321-00000013,budget,2023-03-21 23:29:15.961025976,kale,1,5100,5100
20230321-00000013,budget,2023-03-21 23:29:15.961025976,kale,2,5300,10600
20230321-00000013,budget,2023-03-21 23:29:15.961025976,mineral_water_A_600mL,1,2900,2900
20230321-00000014,budget,2023-03-21 23:04:22.664833354,premium_white_rice_5kg,1,87900,87900
20230321-00000014,budget,2023-03-21 23:04:22.664833354,toilet_paper,1,15700,15700
20230322-00000001,premium,2023-03-22 03:35:36.589683575,jasmine_tea_100g,4,15300,61200
20230322-00000001,premium,2023-03-22 03:35:36.589683575,paper_towels,2,13100,26200
20230322-00000001,premium,2023-03-22 03:35:36.589683575,dish_soap,1,18500,18500
20230322-00000001,premium,2023-03-22 03:35:36.589683575,caramel_popcorn_100g,1,18300,18300
20230322-00000001,premium,2023-03-22 03:35:36.589683575,spinach,1,4200,4200
20230322-00000001,premium,2023-03-22 03:35:36.589683575,frozen_pizza,2,58100,116200
20230322-00000001,premium,2023-03-22 03:35:36.589683575,spinach,4,3500,14000
20230322-00000001,premium,2023-03-22 03:35:36.589683575,chicken_breast_500g,1,37000,37000
20230322-00000001,premium,2023-03-22 03:35:36.589683575,kale,1,5400,5400
20230322-00000001,premium,2023-03-22 03:35:36.589683575,mozzarella_cheese_200g,2,49500,99000
20230322-00000001,budget,2023-03-22 06:56:26.384225726,premium_white_rice_5kg,1,111700,111700
20230322-00000001,budget,2023-03-22 06:56:26.384225726,cantaloupe,1,34500,34500
20230322-00000001,budget,2023-03-22 06:56:26.384225726,ground_beef_500g,1,50100,50100
20230322-00000001,budget,2023-03-22 06:56:26.384225726,lettuce,2,2900,5800
20230322-00000002,budget,2023-03-22 09:15:32.894684905,peaches,1,3300,3300
20230322-00000002,budget,2023-03-22 09:15:32.894684905,chocolate_granola_bars_100g,1,26600,26600
20230322-00000002,budget,2023-03-22 09:15:32.894684905,white_rice_5kg,1,78000,78000
20230322-00000003,budget,2023-03-22 11:05:25.330949517,whole_chicken_1kg,2,63100,126200
20230322-00000004,budget,2023-03-22 11:11:00.520843786,brown_rice_1kg,1,84100,84100
20230322-00000004,budget,2023-03-22 11:11:00.520843786,facial_cleanser,1,19500,19500
20230322-00000005,random,2023-03-22 12:00:18.962604493,lamb_leg_1kg,3,179500,538500
20230322-00000005,random,2023-03-22 12:00:18.962604493,potato_chips_150g,1,17600,17600
20230322-00000005,random,2023-03-22 12:00:18.962604493,conditioner,2,23100,46200
20230322-00000006,budget,2023-03-22 15:11:53.586346836,chicken_breast_500g,2,39200,78400
20230322-00000006,budget,2023-03-22 15:11:53.586346836,corn_1kg,1,28000,28000
20230322-00000006,budget,2023-03-22 15:11:53.586346836,spinach,1,3900,3900
20230322-00000006,budget,2023-03-22 15:11:53.586346836,white_rice_5kg,1,80900,80900
20230322-00000007,budget,2023-03-22 18:07:33.977456774,kale,1,4700,4700
20230322-00000007,budget,2023-03-22 18:07:33.977456774,premium_white_rice_5kg,1,111700,111700
20230322-00000008,budget,2023-03-22 23:13:32.136275465,lamb_chop_300g,1,85000,85000
20230322-00000008,budget,2023-03-22 23:13:32.136275465,regular_eggs_10pcs,1,20000,20000
20230322-00000008,budget,2023-03-22 23:13:32.136275465,ketchup,1,12500,12500
20230322-00000008,budget,2023-03-22 23:13:32.136275465,orange_juice_750mL,1,34700,34700
20230323-00000001,budget,2023-03-23 09:33:11.791897285,paper_towels,1,11900,11900
20230323-00000001,budget,2023-03-23 09:33:11.791897285,whole_chicken_1kg,2,57400,114800
20230323-00000001,budget,2023-03-23 09:33:11.791897285,frozen_dumplings,2,41800,83600
20230323-00000002,budget,2023-03-23 10:56:10.115790929,whole_chicken_1kg,3,60500,181500
20230323-00000002,budget,2023-03-23 10:56:10.115790929,corn_1kg,1,28300,28300
20230323-00000003,budget,2023-03-23 13:39:10.975272533,toothpaste,1,15300,15300
20230323-00000003,budget,2023-03-23 13:39:10.975272533,cheddar_cheese_200g,1,41200,41200
20230323-00000004,premium,2023-03-23 14:23:02.063684964,salmon_fillet_500g,1,89800,89800
20230323-00000004,premium,2023-03-23 14:23:02.063684964,whole_chicken_1kg,1,56900,56900
20230323-00000004,premium,2023-03-23 14:23:02.063684964,white_rice_5kg,2,75100,150200
20230323-00000004,premium,2023-03-23 14:23:02.063684964,dish_soap,2,20000,40000
20230323-00000004,premium,2023-03-23 14:23:02.063684964,spinach,1,4300,4300
20230323-00000004,premium,2023-03-23 14:23:02.063684964,conditioner,3,21700,65100
20230323-00000004,premium,2023-03-23 14:23:02.063684964,kale,2,5200,10400
20230323-00000004,premium,2023-03-23 14:23:02.063684964,ground_coffee_250g,2,22000,44000
20230323-00000005,budget,2023-03-23 14:46:42.493019916,mixed_vegetables_1kg,2,32000,64000
20230323-00000005,budget,2023-03-23 14:46:42.493019916,white_bread,1,15300,15300
20230323-00000005,budget,2023-03-23 14:46:42.493019916,whole_chicken_1kg,3,53400,160200
20230323-00000006,budget,2023-03-23 16:09:05.734335634,organic_eggs_10pcs,1,32500,32500
20230323-00000006,budget,2023-03-23 16:09:05.734335634,chicken_wings_500g,5,27500,137500
